[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	79
[Rejected]	4968
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-4.20700 	-4.81955 	-4.65960 	-4.54095 	-4.98160 	-3.69635 	-3.97985 	-4.31395 	-3.72305 	-3.13540 	-2.63790 	-2.95065 	-2.70795 	-1.25295 	-0.96930 	-1.07310 	-1.23730 	-0.15340 	0.06600 	0.12145 	0.02495 	0.52030 	0.73605 	1.54805 	1.43295 	0.68385 	0.31615 
-4.15480 	-4.73455 	-4.53330 	-4.40515 	-4.86125 	-3.57320 	-3.83280 	-4.16275 	-3.60860 	-2.98740 	-2.49805 	-2.81690 	-2.58790 	-1.06515 	-0.86215 	-0.95985 	-1.13360 	0.08515 	0.15940 	0.22175 	0.14065 	0.63865 	0.80625 	1.63205 	1.51215 	0.73395 	0.34395 
-4.10075 	-4.65125 	-4.40920 	-4.27265 	-4.74270 	-3.45100 	-3.69135 	-4.01105 	-3.49850 	-2.84625 	-2.36155 	-2.68290 	-2.47135 	-0.88670 	-0.76005 	-0.85020 	-1.03765 	0.31600 	0.24885 	0.31760 	0.24855 	0.74815 	0.87215 	1.70925 	1.58550 	0.78045 	0.36755 
-4.04560 	-4.57000 	-4.28870 	-4.14500 	-4.62775 	-3.33385 	-3.55710 	-3.86065 	-3.39440 	-2.71515 	-2.23050 	-2.55020 	-2.35870 	-0.72150 	-0.66440 	-0.74520 	-0.94905 	0.53215 	0.33285 	0.40775 	0.34760 	0.84730 	0.93280 	1.77800 	1.65165 	0.82160 	0.38530 
-3.98975 	-4.49115 	-4.17260 	-4.02345 	-4.51770 	-3.22540 	-3.43100 	-3.71310 	-3.29720 	-2.59700 	-2.10640 	-2.41985 	-2.24945 	-0.57290 	-0.57600 	-0.64545 	-0.86650 	0.72695 	0.41070 	0.49160 	0.43760 	0.93505 	0.98760 	1.83760 	1.70995 	0.85625 	0.39630 
-3.93360 	-4.41460 	-4.06170 	-3.90875 	-4.41345 	-3.12860 	-3.31340 	-3.56950 	-3.20695 	-2.49415 	-1.99035 	-2.29255 	-2.14210 	-0.44355 	-0.49515 	-0.55100 	-0.78830 	0.89435 	0.48200 	0.56905 	0.51910 	1.01095 	1.03650 	1.88795 	1.76010 	0.88385 	0.40040 
-3.87745 	-4.34025 	-3.95620 	-3.80120 	-4.31525 	-3.04520 	-3.20420 	-3.43065 	-3.12300 	-2.40825 	-1.88290 	-2.16850 	-2.03520 	-0.33535 	-0.42160 	-0.46160 	-0.71250 	1.02915 	0.54705 	0.64040 	0.59285 	1.07490 	1.07980 	1.92950 	1.80240 	0.90465 	0.39820 
-3.82135 	-4.26770 	-3.85600 	-3.70055 	-4.22255 	-2.97575 	-3.10295 	-3.29685 	-3.04390 	-2.33985 	-1.78400 	-2.04795 	-1.92700 	-0.24955 	-0.35485 	-0.37720 	-0.63765 	1.12750 	0.60635 	0.70605 	0.65970 	1.12685 	1.11820 	1.96315 	1.83710 	0.91910 	0.39070 
-3.76520 	-4.19680 	-3.76095 	-3.60620 	-4.13460 	-2.91935 	-3.00870 	-3.16835 	-2.96780 	-2.28790 	-1.69365 	-1.93105 	-1.81665 	-0.18675 	-0.29425 	-0.29750 	-0.56270 	1.18680 	0.66055 	0.76685 	0.72050 	1.16715 	1.15245 	1.98995 	1.86465 	0.92825 	0.37920 
-3.70885 	-4.12725 	-3.67045 	-3.51705 	-4.04985 	-2.87425 	-2.92060 	-3.04515 	-2.89255 	-2.25005 	-1.61125 	-1.81815 	-1.70360 	-0.14715 	-0.23890 	-0.22240 	-0.48735 	1.20600 	0.71045 	0.82340 	0.77590 	1.19600 	1.18345 	2.01090 	1.88560 	0.93315 	0.36490 
-3.65225 	-4.05905 	-3.58430 	-3.43210 	-3.96695 	-2.83800 	-2.83780 	-2.92735 	-2.81635 	-2.22285 	-1.53615 	-1.70945 	-1.58790 	-0.13060 	-0.18800 	-0.15190 	-0.41165 	1.18580 	0.75680 	0.87655 	0.82610 	1.21395 	1.21180 	2.02730 	1.90040 	0.93485 	0.34900 
-3.59580 	-3.99275 	-3.50235 	-3.35040 	-3.88485 	-2.80820 	-2.75980 	-2.81525 	-2.73805 	-2.20230 	-1.46785 	-1.60555 	-1.46990 	-0.13630 	-0.14085 	-0.08595 	-0.33600 	1.12825 	0.80020 	0.92675 	0.87135 	1.22160 	1.23820 	2.03995 	1.90950 	0.93440 	0.33230 
-3.54015 	-3.92930 	-3.42475 	-3.27150 	-3.80320 	-2.78300 	-2.68640 	-2.70930 	-2.65735 	-2.18495 	-1.40595 	-1.50720 	-1.35065 	-0.16315 	-0.09715 	-0.02475 	-0.26105 	1.03680 	0.84100 	0.97470 	0.91145 	1.21960 	1.26275 	2.04960 	1.91335 	0.93250 	0.31545 
-3.48600 	-3.86975 	-3.35200 	-3.19525 	-3.72230 	-2.76080 	-2.61780 	-2.61020 	-2.57475 	-2.16790 	-1.35020 	-1.41545 	-1.23140 	-0.20915 	-0.05655 	0.03155 	-0.18760 	0.91660 	0.87960 	1.02035 	0.94650 	1.20910 	1.28585 	2.05665 	1.91210 	0.92985 	0.29900 
-3.43415 	-3.81520 	-3.28460 	-3.12185 	-3.64300 	-2.74000 	-2.55430 	-2.51870 	-2.49110 	-2.14895 	-1.30055 	-1.33145 	-1.11380 	-0.27145 	-0.01885 	0.08275 	-0.11655 	0.77430 	0.91605 	1.06390 	0.97640 	1.19150 	1.30745 	2.06150 	1.90610 	0.92715 	0.28325 
-3.38520 	-3.76645 	-3.22280 	-3.05175 	-3.56620 	-2.71905 	-2.49635 	-2.43545 	-2.40765 	-2.12635 	-1.25695 	-1.25660 	-0.99955 	-0.34595 	0.01595 	0.12835 	-0.04895 	0.61805 	0.95045 	1.10525 	1.00110 	1.16875 	1.32775 	2.06445 	1.89585 	0.92505 	0.26870 
-3.33940 	-3.72370 	-3.16695 	-2.98520 	-3.49285 	-2.69640 	-2.44420 	-2.36115 	-2.32555 	-2.09895 	-1.21950 	-1.19215 	-0.89035 	-0.42755 	0.04770 	0.16785 	0.01380 	0.45745 	0.98275 	1.14415 	1.02035 	1.14295 	1.34685 	2.06555 	1.88170 	0.92435 	0.25580 
-3.29695 	-3.68695 	-3.11700 	-2.92275 	-3.42415 	-2.67070 	-2.39820 	-2.29640 	-2.24620 	-2.06580 	-1.18855 	-1.13960 	-0.78765 	-0.51050 	0.07605 	0.20025 	0.07000 	0.30185 	1.01270 	1.17985 	1.03375 	1.11630 	1.36485 	2.06490 	1.86430 	0.92565 	0.24515 
-3.25770 	-3.65560 	-3.07305 	-2.86500 	-3.36100 	-2.64120 	-2.35865 	-2.24195 	-2.17095 	-2.02655 	-1.16445 	-1.10060 	-0.69285 	-0.58935 	0.10050 	0.22445 	0.11780 	0.16020 	1.03965 	1.21165 	1.04075 	1.09065 	1.38170 	2.06240 	1.84415 	0.92955 	0.23735 
-3.22155 	-3.62895 	-3.03500 	-2.81250 	-3.30445 	-2.60790 	-2.32595 	-2.19845 	-2.10145 	-1.98165 	-1.14785 	-1.07635 	-0.60690 	-0.65970 	0.12005 	0.23935 	0.15500 	0.03930 	1.06300 	1.23850 	1.04075 	1.06710 	1.39740 	2.05815 	1.82190 	0.93645 	0.23280 
-3.18835 	-3.60585 	-3.00295 	-2.76585 	-3.25535 	-2.57145 	-2.30055 	-2.16635 	-2.03910 	-1.93215 	-1.13915 	-1.06780 	-0.53095 	-0.71870 	0.13390 	0.24385 	0.17940 	-0.05655 	1.08190 	1.25925 	1.03300 	1.04605 	1.41175 	2.05170 	1.79780 	0.94615 	0.23135 
-3.15805 	-3.58545 	-2.97670 	-2.72570 	-3.21435 	-2.53305 	-2.28240 	-2.14595 	-1.98500 	-1.87990 	-1.13875 	-1.07540 	-0.46565 	-0.76570 	0.14115 	0.23690 	0.18895 	-0.12575 	1.09530 	1.27270 	1.01660 	1.02705 	1.42420 	2.04270 	1.77175 	0.95795 	0.23215 
-3.13105 	-3.56685 	-2.95640 	-2.69235 	-3.18220 	-2.49425 	-2.27170 	-2.13715 	-1.94010 	-1.82720 	-1.14700 	-1.09870 	-0.41155 	-0.80150 	0.14065 	0.21795 	0.18180 	-0.16890 	1.10215 	1.27765 	0.99070 	1.00880 	1.43390 	2.03025 	1.74315 	0.97050 	0.23385 
-3.10790 	-3.54970 	-2.94195 	-2.66645 	-3.15930 	-2.45655 	-2.26850 	-2.13955 	-1.90485 	-1.77630 	-1.16390 	-1.13660 	-0.36905 	-0.82810 	0.13180 	0.18655 	0.15695 	-0.18830 	1.10135 	1.27285 	0.95440 	0.98960 	1.43980 	2.01335 	1.71120 	0.98220 	0.23440 
-3.08985 	-3.53410 	-2.93355 	-2.64840 	-3.14605 	-2.42190 	-2.27260 	-2.15225 	-1.87970 	-1.72975 	-1.18930 	-1.18730 	-0.33855 	-0.84775 	0.11405 	0.14280 	0.11395 	-0.18700 	1.09195 	1.25755 	0.90715 	0.96760 	1.44100 	1.99100 	1.67465 	0.99100 	0.23165 
-3.07805 	-3.52030 	-2.93135 	-2.63845 	-3.14245 	-2.39205 	-2.28375 	-2.17405 	-1.86520 	-1.68965 	-1.22295 	-1.24840 	-0.32080 	-0.86235 	0.08730 	0.08740 	0.05355 	-0.16835 	1.07330 	1.23125 	0.84870 	0.94100 	1.43640 	1.96240 	1.63265 	0.99530 	0.22380 
-3.07385 	-3.50900 	-2.93535 	-2.63680 	-3.14855 	-2.36820 	-2.30150 	-2.20360 	-1.86190 	-1.65825 	-1.26405 	-1.31710 	-0.31675 	-0.87295 	0.05205 	0.02155 	-0.02255 	-0.13560 	1.04510 	1.19410 	0.77980 	0.90875 	1.42550 	1.92710 	1.58450 	0.99370 	0.20925 
-3.07830 	-3.50105 	-2.94560 	-2.64365 	-3.16415 	-2.35155 	-2.32550 	-2.23980 	-1.87080 	-1.63755 	-1.31185 	-1.39065 	-0.32780 	-0.87945 	0.00885 	-0.05310 	-0.11170 	-0.09160 	1.00780 	1.14675 	0.70160 	0.87010 	1.40795 	1.88505 	1.52985 	0.98520 	0.18690 
-3.09220 	-3.49745 	-2.96235 	-2.65895 	-3.18910 	-2.34265 	-2.35540 	-2.28170 	-1.89255 	-1.62960 	-1.36550 	-1.46660 	-0.35530 	-0.88140 	-0.04115 	-0.13440 	-0.21065 	-0.03920 	0.96180 	1.09025 	0.61585 	0.82530 	1.38365 	1.83660 	1.46915 	0.96930 	0.15630 
-3.11585 	-3.49930 	-2.98575 	-2.68290 	-3.22325 	-2.34185 	-2.39115 	-2.32905 	-1.92750 	-1.63610 	-1.42430 	-1.54325 	-0.40065 	-0.87785 	-0.09695 	-0.22035 	-0.31585 	0.01925 	0.90785 	1.02600 	0.52455 	0.77470 	1.35280 	1.78235 	1.40270 	0.94610 	0.11735 
-3.14930 	-3.50770 	-3.01625 	-2.71550 	-3.26610 	-2.34980 	-2.43280 	-2.38175 	-1.97540 	-1.65830 	-1.48765 	-1.61945 	-0.46465 	-0.86815 	-0.15750 	-0.30870 	-0.42355 	0.08155 	0.84695 	0.95540 	0.43000 	0.71935 	1.31590 	1.72310 	1.33165 	0.91595 	0.07075 
-3.19210 	-3.52360 	-3.05395 	-2.75680 	-3.31700 	-2.36665 	-2.48055 	-2.44020 	-2.03515 	-1.69640 	-1.55510 	-1.69475 	-0.54745 	-0.85220 	-0.22175 	-0.39770 	-0.53035 	0.14530 	0.78020 	0.88005 	0.33455 	0.66035 	1.27355 	1.66000 	1.25725 	0.87985 	0.01755 
-3.24330 	-3.54760 	-3.09880 	-2.80655 	-3.37465 	-2.39210 	-2.53425 	-2.50470 	-2.10515 	-1.74930 	-1.62590 	-1.76910 	-0.64825 	-0.83055 	-0.28865 	-0.48545 	-0.63320 	0.20795 	0.70900 	0.80180 	0.24030 	0.59895 	1.22670 	1.59415 	1.18105 	0.83915 	-0.04060 
-3.30110 	-3.57960 	-3.15025 	-2.86405 	-3.43745 	-2.42510 	-2.59360 	-2.57555 	-2.18345 	-1.81460 	-1.69930 	-1.84275 	-0.76545 	-0.80455 	-0.35715 	-0.57010 	-0.72955 	0.26650 	0.63505 	0.72245 	0.14940 	0.53620 	1.17645 	1.52700 	1.10470 	0.79540 	-0.10185 
-3.36345 	-3.61875 	-3.20720 	-2.92815 	-3.50315 	-2.46365 	-2.65790 	-2.65285 	-2.26790 	-1.88860 	-1.77420 	-1.91600 	-0.89630 	-0.77600 	-0.42605 	-0.65025 	-0.81735 	0.31800 	0.56015 	0.64385 	0.06380 	0.47320 	1.12430 	1.45990 	1.02990 	0.75040 	-0.16395 
-3.42780 	-3.66355 	-3.26805 	-2.99700 	-3.56935 	-2.50475 	-2.72585 	-2.73610 	-2.35610 	-1.96710 	-1.84920 	-1.98885 	-1.03705 	-0.74685 	-0.49395 	-0.72445 	-0.89495 	0.35985 	0.48625 	0.56790 	-0.01495 	0.41110 	1.07155 	1.39420 	0.95825 	0.70595 	-0.22480 
-3.49145 	-3.71160 	-3.33055 	-3.06845 	-3.63360 	-2.54530 	-2.79570 	-2.82400 	-2.44510 	-2.04525 	-1.92260 	-2.06075 	-1.18280 	-0.71835 	-0.55935 	-0.79125 	-0.96055 	0.39060 	0.41535 	0.49645 	-0.08530 	0.35100 	1.01970 	1.33145 	0.89135 	0.66385 	-0.28190 
-3.55165 	-3.76030 	-3.39220 	-3.13975 	-3.69325 	-2.58210 	-2.86505 	-2.91430 	-2.53145 	-2.11885 	-1.99245 	-2.13045 	-1.32775 	-0.69140 	-0.62060 	-0.84930 	-1.01255 	0.41015 	0.34960 	0.43125 	-0.14600 	0.29440 	0.97050 	1.27310 	0.83100 	0.62590 	-0.33315 
-3.60605 	-3.80660 	-3.45040 	-3.20790 	-3.74585 	-2.61270 	-2.93140 	-3.00405 	-2.61165 	-2.18385 	-2.05680 	-2.19595 	-1.46595 	-0.66645 	-0.67590 	-0.89730 	-1.04960 	0.41970 	0.29075 	0.37385 	-0.19595 	0.24280 	0.92530 	1.22065 	0.77870 	0.59370 	-0.37645 
-3.65255 	-3.84730 	-3.50245 	-3.26995 	-3.78930 	-2.63545 	-2.99210 	-3.08960 	-2.68245 	-2.23745 	-2.11370 	-2.25475 	-1.59165 	-0.64330 	-0.72400 	-0.93430 	-1.07025 	0.42135 	0.24035 	0.32545 	-0.23445 	0.19765 	0.88575 	1.17525 	0.73600 	0.56835 	-0.41015 
-3.68960 	-3.87985 	-3.54635 	-3.32330 	-3.82215 	-2.64970 	-3.04480 	-3.16760 	-2.74145 	-2.27795 	-2.16175 	-2.30455 	-1.70040 	-0.62185 	-0.76370 	-0.95965 	-1.07435 	0.41760 	0.19935 	0.28660 	-0.26145 	0.16020 	0.85275 	1.13790 	0.70390 	0.55065 	-0.43330 
-3.71615 	-3.90200 	-3.58050 	-3.36610 	-3.84350 	-2.65555 	-3.08780 	-3.23520 	-2.78755 	-2.30470 	-2.19990 	-2.34360 	-1.78910 	-0.60185 	-0.79440 	-0.97350 	-1.06240 	0.41090 	0.16815 	0.25750 	-0.27745 	0.13120 	0.82695 	1.10890 	0.68270 	0.54090 	-0.44550 
-3.73160 	-3.91235 	-3.60415 	-3.39695 	-3.85335 	-2.65380 	-3.12015 	-3.29025 	-2.82080 	-2.31810 	-2.22810 	-2.37085 	-1.85625 	-0.58350 	-0.81625 	-0.97665 	-1.03585 	0.40305 	0.14635 	0.23750 	-0.28360 	0.11075 	0.80810 	1.08805 	0.67175 	0.53835 	-0.44740 
-3.73560 	-3.91020 	-3.61720 	-3.41555 	-3.85230 	-2.64535 	-3.14170 	-3.33170 	-2.84220 	-2.31955 	-2.24675 	-2.38630 	-1.90175 	-0.56685 	-0.82995 	-0.97050 	-0.99715 	0.39535 	0.13300 	0.22550 	-0.28160 	0.09850 	0.79565 	1.07445 	0.66980 	0.54180 	-0.44040 
-3.72845 	-3.89555 	-3.62020 	-3.42200 	-3.84130 	-2.63105 	-3.15295 	-3.35940 	-2.85350 	-2.31085 	-2.25685 	-2.39050 	-1.92660 	-0.55205 	-0.83655 	-0.95710 	-0.94950 	0.38860 	0.12690 	0.22005 	-0.27330 	0.09375 	0.78835 	1.06670 	0.67495 	0.54965 	-0.42635 
-3.71040 	-3.86910 	-3.61420 	-3.41715 	-3.82180 	-2.61180 	-3.15505 	-3.37380 	-2.85705 	-2.29385 	-2.25980 	-2.38475 	-1.93285 	-0.53875 	-0.83760 	-0.93860 	-0.89615 	0.38325 	0.12620 	0.21960 	-0.26055 	0.09570 	0.78495 	1.06355 	0.68500 	0.56005 	-0.40740 
-3.68230 	-3.83220 	-3.60065 	-3.40225 	-3.79535 	-2.58815 	-3.14950 	-3.37605 	-2.85515 	-2.27045 	-2.25710 	-2.37070 	-1.92325 	-0.52655 	-0.83445 	-0.91725 	-0.84035 	0.37970 	0.12945 	0.22260 	-0.24495 	0.10365 	0.78405 	1.06355 	0.69805 	0.57135 	-0.38565 
-3.64525 	-3.78690 	-3.58125 	-3.37910 	-3.76360 	-2.56095 	-3.13805 	-3.36770 	-2.85005 	-2.24220 	-2.25070 	-2.35025 	-1.90090 	-0.51485 	-0.82865 	-0.89500 	-0.78505 	0.37825 	0.13515 	0.22765 	-0.22785 	0.11705 	0.78445 	1.06545 	0.71230 	0.58215 	-0.36240 
-3.60105 	-3.73585 	-3.55825 	-3.35010 	-3.72830 	-2.53130 	-3.12285 	-3.35080 	-2.84385 	-2.21085 	-2.24240 	-2.32565 	-1.86955 	-0.50320 	-0.82165 	-0.87385 	-0.73270 	0.37900 	0.14175 	0.23345 	-0.21040 	0.13535 	0.78510 	1.06835 	0.72660 	0.59170 	-0.33885 
-3.55190 	-3.68255 	-3.53410 	-3.31780 	-3.69140 	-2.50070 	-3.10625 	-3.32790 	-2.83850 	-2.17790 	-2.23435 	-2.29945 	-1.83290 	-0.49165 	-0.81505 	-0.85540 	-0.68565 	0.38190 	0.14795 	0.23885 	-0.19355 	0.15825 	0.78505 	1.07140 	0.73990 	0.59920 	-0.31525 
-3.50065 	-3.63080 	-3.51165 	-3.28535 	-3.65510 	-2.47120 	-3.09100 	-3.30175 	-2.83535 	-2.14500 	-2.22895 	-2.27440 	-1.79480 	-0.48070 	-0.81060 	-0.84140 	-0.64580 	0.38665 	0.15225 	0.24250 	-0.17825 	0.18510 	0.78320 	1.07365 	0.75180 	0.60435 	-0.29190 
-3.45025 	-3.58460 	-3.49385 	-3.25590 	-3.62175 	-2.44495 	-3.07990 	-3.27555 	-2.83530 	-2.11405 	-2.22835 	-2.25335 	-1.75860 	-0.47125 	-0.80990 	-0.83330 	-0.61485 	0.39285 	0.15340 	0.24335 	-0.16545 	0.21500 	0.77865 	1.07425 	0.76180 	0.60680 	-0.26850 
-3.40355 	-3.54785 	-3.48350 	-3.23245 	-3.59370 	-2.42425 	-3.07555 	-3.25240 	-2.83870 	-2.08685 	-2.23480 	-2.23900 	-1.72730 	-0.46460 	-0.81450 	-0.83250 	-0.59405 	0.39985 	0.15025 	0.24010 	-0.15605 	0.24715 	0.77060 	1.07245 	0.76970 	0.60640 	-0.24485 
-3.36335 	-3.52390 	-3.48310 	-3.21785 	-3.57320 	-2.41130 	-3.08050 	-3.23530 	-2.84545 	-2.06540 	-2.25000 	-2.23345 	-1.70305 	-0.46210 	-0.82585 	-0.84010 	-0.58465 	0.40690 	0.14170 	0.23175 	-0.15095 	0.28030 	0.75795 	1.06735 	0.77515 	0.60295 	-0.22070 
-3.33155 	-3.51540 	-3.49445 	-3.21430 	-3.56210 	-2.40815 	-3.09675 	-3.22665 	-2.85530 	-2.05135 	-2.27530 	-2.23820 	-1.68760 	-0.46500 	-0.84485 	-0.85690 	-0.58755 	0.41350 	0.12710 	0.21745 	-0.15100 	0.31325 	0.74030 	1.05835 	0.77815 	0.59630 	-0.19600 
-3.30950 	-3.52375 	-3.51860 	-3.22320 	-3.56165 	-2.41595 	-3.12535 	-3.22815 	-2.86745 	-2.04605 	-2.31125 	-2.25380 	-1.68205 	-0.47405 	-0.87205 	-0.88315 	-0.60340 	0.41915 	0.10600 	0.19680 	-0.15655 	0.34495 	0.71740 	1.04515 	0.77850 	0.58635 	-0.17060 
-3.29760 	-3.54900 	-3.55540 	-3.24510 	-3.57225 	-2.43500 	-3.16670 	-3.24045 	-2.88115 	-2.04960 	-2.35740 	-2.28000 	-1.68680 	-0.48910 	-0.90700 	-0.91840 	-0.63185 	0.42430 	0.07880 	0.16995 	-0.16765 	0.37465 	0.68975 	1.02795 	0.77685 	0.57360 	-0.14410 
-3.29505 	-3.58965 	-3.60345 	-3.27920 	-3.59350 	-2.46430 	-3.21965 	-3.26315 	-2.89540 	-2.06130 	-2.41230 	-2.31545 	-1.70130 	-0.50895 	-0.94835 	-0.96110 	-0.67165 	0.43000 	0.04675 	0.13820 	-0.18325 	0.40235 	0.65875 	1.00795 	0.77420 	0.55910 	-0.11575 
-3.30040 	-3.64265 	-3.66060 	-3.32400 	-3.62425 	-2.50155 	-3.28230 	-3.29505 	-2.90905 	-2.07925 	-2.47335 	-2.35780 	-1.72380 	-0.53165 	-0.99385 	-1.00870 	-0.72010 	0.43820 	0.01195 	0.10350 	-0.20150 	0.42870 	0.62665 	0.98695 	0.77225 	0.54480 	-0.08435 
-3.31165 	-3.70425 	-3.72375 	-3.37710 	-3.66285 	-2.54385 	-3.35190 	-3.33410 	-2.92125 	-2.10075 	-2.53755 	-2.40420 	-1.75175 	-0.55505 	-1.04065 	-1.05800 	-0.77345 	0.45040 	-0.02275 	0.06865 	-0.21985 	0.45460 	0.59630 	0.96750 	0.77320 	0.53300 	-0.04860 
-3.32675 	-3.77000 	-3.78995 	-3.43615 	-3.70770 	-2.58770 	-3.42530 	-3.37800 	-2.93170 	-2.12300 	-2.60170 	-2.45140 	-1.78225 	-0.57725 	-1.08560 	-1.10520 	-0.82745 	0.46775 	-0.05450 	0.03655 	-0.23555 	0.48085 	0.57060 	0.95220 	0.77895 	0.52590 	-0.00725 
-3.34375 	-3.83580 	-3.85605 	-3.49830 	-3.75670 	-2.62995 	-3.49950 	-3.42440 	-2.94035 	-2.14285 	-2.66250 	-2.49635 	-1.81200 	-0.59735 	-1.12565 	-1.14695 	-0.87740 	0.49020 	-0.08050 	0.00995 	-0.24620 	0.50835 	0.55225 	0.94330 	0.79100 	0.52545 	0.04015 
-3.36100 	-3.89770 	-3.91935 	-3.56105 	-3.80775 	-2.66735 	-3.57140 	-3.47095 	-2.94710 	-2.15770 	-2.71730 	-2.53605 	-1.83795 	-0.61520 	-1.15820 	-1.18005 	-0.91910 	0.51685 	-0.09845 	-0.00890 	-0.24985 	0.53725 	0.54325 	0.94240 	0.81015 	0.53280 	0.09325 
-3.37710 	-3.95235 	-3.97750 	-3.62180 	-3.85825 	-2.69750 	-3.63845 	-3.51530 	-2.95165 	-2.16480 	-2.76400 	-2.56815 	-1.85705 	-0.63160 	-1.18145 	-1.20230 	-0.94895 	0.54560 	-0.10690 	-0.01855 	-0.24540 	0.56770 	0.54460 	0.95035 	0.83630 	0.54810 	0.15075 
-3.39130 	-3.99750 	-4.02885 	-3.67840 	-3.90545 	-2.71880 	-3.69875 	-3.55555 	-2.95345 	-2.16270 	-2.80120 	-2.59090 	-1.86740 	-0.64845 	-1.19445 	-1.21225 	-0.96455 	0.57355 	-0.10515 	-0.01835 	-0.23250 	0.59930 	0.55665 	0.96715 	0.86875 	0.57075 	0.21080 
-3.40325 	-4.03205 	-4.07265 	-3.72905 	-3.94710 	-2.73060 	-3.75125 	-3.59030 	-2.95195 	-2.15070 	-2.82870 	-2.60385 	-1.86750 	-0.66775 	-1.19710 	-1.20985 	-0.96470 	0.59760 	-0.09355 	-0.00845 	-0.21150 	0.63165 	0.57860 	0.99185 	0.90635 	0.59940 	0.27095 
-3.41320 	-4.05600 	-4.10915 	-3.77330 	-3.98180 	-2.73345 	-3.79585 	-3.61920 	-2.94665 	-2.12930 	-2.84700 	-2.60735 	-1.85740 	-0.69175 	-1.19055 	-1.19600 	-0.94995 	0.61440 	-0.07330 	0.01005 	-0.18355 	0.66395 	0.60890 	1.02305 	0.94735 	0.63210 	0.32855 
-3.42185 	-4.07065 	-4.13945 	-3.81095 	-4.00865 	-2.72865 	-3.83355 	-3.64250 	-2.93750 	-2.10000 	-2.85780 	-2.60315 	-1.83740 	-0.72185 	-1.17685 	-1.17275 	-0.92230 	0.62115 	-0.04650 	0.03515 	-0.15025 	0.69550 	0.64535 	1.05845 	0.98980 	0.66645 	0.38095 
-3.43010 	-4.07795 	-4.16520 	-3.84260 	-4.02760 	-2.71835 	-3.86580 	-3.66100 	-2.92440 	-2.06510 	-2.86310 	-2.59365 	-1.80835 	-0.75875 	-1.15830 	-1.14290 	-0.88460 	0.61645 	-0.01545 	0.06480 	-0.11360 	0.72560 	0.68540 	1.09575 	1.03155 	0.69990 	0.42580 
-3.43885 	-4.08045 	-4.18830 	-3.86915 	-4.03885 	-2.70475 	-3.89435 	-3.67575 	-2.90735 	-2.02720 	-2.86530 	-2.58160 	-1.77110 	-0.80145 	-1.13770 	-1.10925 	-0.84020 	0.60045 	0.01740 	0.09650 	-0.07545 	0.75405 	0.72635 	1.13255 	1.07040 	0.73020 	0.46135 
-3.44910 	-4.08075 	-4.21050 	-3.89160 	-4.04270 	-2.68985 	-3.92080 	-3.68790 	-2.88630 	-1.98885 	-2.86675 	-2.56955 	-1.72675 	-0.84755 	-1.11740 	-1.07500 	-0.79275 	0.57525 	0.04975 	0.12830 	-0.03760 	0.78070 	0.76585 	1.16705 	1.10445 	0.75555 	0.48675 
-3.46125 	-4.08150 	-4.23340 	-3.91070 	-4.03965 	-2.67550 	-3.94670 	-3.69835 	-2.86160 	-1.95220 	-2.86950 	-2.56015 	-1.67680 	-0.89290 	-1.09950 	-1.04255 	-0.74525 	0.54460 	0.07960 	0.15835 	-0.00160 	0.80565 	0.80195 	1.19770 	1.13210 	0.77465 	0.50180 
-3.47575 	-4.08485 	-4.25815 	-3.92750 	-4.03030 	-2.66245 	-3.97320 	-3.70840 	-2.83405 	-1.91895 	-2.87540 	-2.55545 	-1.62340 	-0.93250 	-1.08575 	-1.01410 	-0.70040 	0.51330 	0.10570 	0.18525 	0.03150 	0.82900 	0.83320 	1.22370 	1.15265 	0.78695 	0.50740 
-3.49285 	-4.09285 	-4.28585 	-3.94275 	-4.01565 	-2.65075 	-4.00140 	-3.71915 	-2.80485 	-1.88970 	-2.88590 	-2.55735 	-1.56925 	-0.96095 	-1.07740 	-0.99140 	-0.66040 	0.48630 	0.12690 	0.20815 	0.06070 	0.85090 	0.85875 	1.24475 	1.16595 	0.79215 	0.50490 
