[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	189
[Rejected]	4858
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-1.49900 	-2.55575 	-3.56055 	-3.30730 	-2.58400 	-1.84110 	-4.11210 	-3.80620 	-2.62615 	-1.79520 	-4.60195 	-4.20900 	-2.88780 	-2.38185 	-4.17060 	-4.04490 	-3.38645 	-1.32995 	-3.30560 	-2.91885 	-2.57435 	-1.14345 	-1.85615 	-1.62545 	-1.01890 	-1.33600 	-1.08965 
-1.64035 	-2.73545 	-3.80155 	-3.53970 	-2.79220 	-1.96915 	-4.36280 	-4.01230 	-2.79985 	-1.90810 	-4.81160 	-4.38905 	-3.00235 	-2.41930 	-4.31785 	-4.17245 	-3.44760 	-1.31215 	-3.40725 	-2.99895 	-2.61650 	-1.11920 	-1.88895 	-1.64275 	-1.02935 	-1.34965 	-1.09195 
-1.78705 	-2.91660 	-4.04620 	-3.77505 	-3.00510 	-2.10205 	-4.61300 	-4.21620 	-2.97855 	-2.02485 	-5.01505 	-4.56615 	-3.11700 	-2.45240 	-4.45595 	-4.29355 	-3.50400 	-1.28550 	-3.50235 	-3.07335 	-2.65405 	-1.09645 	-1.92015 	-1.65765 	-1.04010 	-1.36185 	-1.09415 
-1.93670 	-3.09705 	-4.29125 	-4.01005 	-3.21995 	-2.23885 	-4.85970 	-4.41495 	-3.15980 	-2.14490 	-5.21015 	-4.73780 	-3.23035 	-2.48295 	-4.58380 	-4.40715 	-3.55515 	-1.25455 	-3.59010 	-3.14160 	-2.68715 	-1.07645 	-1.94925 	-1.67030 	-1.05150 	-1.37270 	-1.09620 
-2.08625 	-3.27465 	-4.53345 	-4.24160 	-3.43375 	-2.37810 	-5.09985 	-4.60595 	-3.34140 	-2.26700 	-5.39470 	-4.90155 	-3.34080 	-2.51225 	-4.70000 	-4.51210 	-3.60060 	-1.22370 	-3.66955 	-3.20285 	-2.71565 	-1.05990 	-1.97540 	-1.68045 	-1.06335 	-1.38145 	-1.09755 
-2.23275 	-3.44755 	-4.76955 	-4.46655 	-3.64330 	-2.51760 	-5.33060 	-4.78695 	-3.52115 	-2.38990 	-5.56675 	-5.05515 	-3.44690 	-2.54115 	-4.80355 	-4.60720 	-3.63955 	-1.19750 	-3.73970 	-3.25625 	-2.73925 	-1.04705 	-1.99770 	-1.68765 	-1.07515 	-1.38735 	-1.09715 
-2.37320 	-3.61420 	-4.99660 	-4.68215 	-3.84570 	-2.65515 	-5.54950 	-4.95655 	-3.69685 	-2.51190 	-5.72465 	-5.19680 	-3.54740 	-2.57000 	-4.89345 	-4.69140 	-3.67165 	-1.18000 	-3.79965 	-3.30095 	-2.75780 	-1.03790 	-2.01505 	-1.69140 	-1.08630 	-1.38965 	-1.09395 
-2.50530 	-3.77335 	-5.21225 	-4.88635 	-4.03820 	-2.78880 	-5.75460 	-5.11370 	-3.86675 	-2.63145 	-5.86725 	-5.32555 	-3.64175 	-2.59900 	-4.96915 	-4.76420 	-3.69680 	-1.17460 	-3.84880 	-3.33655 	-2.77125 	-1.03260 	-2.02675 	-1.69155 	-1.09615 	-1.38770 	-1.08720 
-2.62720 	-3.92440 	-5.41485 	-5.07770 	-4.21870 	-2.91670 	-5.94465 	-5.25825 	-4.02945 	-2.74715 	-5.99410 	-5.44095 	-3.72995 	-2.62845 	-5.03070 	-4.82535 	-3.71530 	-1.18360 	-3.88690 	-3.36290 	-2.77990 	-1.03115 	-2.03255 	-1.68825 	-1.10455 	-1.38135 	-1.07665 
-2.73795 	-4.06705 	-5.60340 	-5.25555 	-4.38610 	-3.03775 	-6.11910 	-5.39090 	-4.18400 	-2.85745 	-6.10515 	-5.54350 	-3.81320 	-2.65845 	-5.07855 	-4.87535 	-3.72800 	-1.20815 	-3.91420 	-3.38045 	-2.78450 	-1.03405 	-2.03275 	-1.68220 	-1.11180 	-1.37090 	-1.06255 
-2.83720 	-4.20135 	-5.77750 	-5.42000 	-4.53960 	-3.15080 	-6.27805 	-5.51280 	-4.32990 	-2.96120 	-6.20100 	-5.63435 	-3.89305 	-2.68930 	-5.11345 	-4.91485 	-3.73620 	-1.24810 	-3.93135 	-3.38990 	-2.78610 	-1.04185 	-2.02805 	-1.67425 	-1.11835 	-1.35700 	-1.04565 
-2.92495 	-4.32715 	-5.93705 	-5.57115 	-4.67890 	-3.25495 	-6.42175 	-5.62540 	-4.46680 	-3.05730 	-6.28240 	-5.71495 	-3.97170 	-2.72080 	-5.13645 	-4.94485 	-3.74130 	-1.30205 	-3.93905 	-3.39220 	-2.78585 	-1.05480 	-2.01940 	-1.66545 	-1.12490 	-1.34050 	-1.02690 
-3.00120 	-4.44385 	-6.08180 	-5.70910 	-4.80360 	-3.34915 	-6.55040 	-5.72985 	-4.59420 	-3.14505 	-6.34985 	-5.78660 	-4.05110 	-2.75230 	-5.14825 	-4.96620 	-3.74455 	-1.36760 	-3.93800 	-3.38820 	-2.78455 	-1.07310 	-2.00780 	-1.65665 	-1.13210 	-1.32210 	-1.00685 
-3.06580 	-4.55030 	-6.21125 	-5.83335 	-4.91300 	-3.43180 	-6.66375 	-5.82660 	-4.71095 	-3.22355 	-6.40350 	-5.85030 	-4.13260 	-2.78245 	-5.14940 	-4.97935 	-3.74700 	-1.44140 	-3.92865 	-3.37825 	-2.78270 	-1.09610 	-1.99385 	-1.64810 	-1.14000 	-1.30235 	-0.98605 
-3.11820 	-4.64455 	-6.32435 	-5.94290 	-5.00625 	-3.50170 	-6.76110 	-5.91535 	-4.81530 	-3.29245 	-6.44315 	-5.90615 	-4.21700 	-2.80915 	-5.13975 	-4.98455 	-3.74890 	-1.51940 	-3.91090 	-3.36245 	-2.78020 	-1.12270 	-1.97775 	-1.63960 	-1.14840 	-1.28110 	-0.96455 
-3.15780 	-4.72435 	-6.41995 	-6.03665 	-5.08245 	-3.55755 	-6.84140 	-5.99530 	-4.90540 	-3.35185 	-6.46800 	-5.95370 	-4.30410 	-2.82985 	-5.11875 	-4.98130 	-3.75015 	-1.59725 	-3.88455 	-3.34025 	-2.77665 	-1.15115 	-1.95945 	-1.63050 	-1.15665 	-1.25795 	-0.94180 
-3.18380 	-4.78735 	-6.49680 	-6.11325 	-5.14130 	-3.59855 	-6.90335 	-6.06500 	-4.98005 	-3.40220 	-6.47720 	-5.99170 	-4.39350 	-2.84180 	-5.08570 	-4.96920 	-3.75040 	-1.67065 	-3.84900 	-3.31100 	-2.77110 	-1.17965 	-1.93840 	-1.61965 	-1.16375 	-1.23235 	-0.91715 
-3.19565 	-4.83140 	-6.55360 	-6.17175 	-5.18330 	-3.62460 	-6.94575 	-6.12310 	-5.03880 	-3.44445 	-6.46965 	-6.01870 	-4.48430 	-2.84285 	-5.03980 	-4.94725 	-3.74905 	-1.73600 	-3.80375 	-3.27390 	-2.76280 	-1.20625 	-1.91400 	-1.60605 	-1.16860 	-1.20315 	-0.88945 
-3.19295 	-4.85490 	-6.58945 	-6.21160 	-5.20950 	-3.63640 	-6.96760 	-6.16825 	-5.08205 	-3.47995 	-6.44445 	-6.03300 	-4.57525 	-2.83170 	-4.98005 	-4.91495 	-3.74555 	-1.79065 	-3.74815 	-3.22825 	-2.75115 	-1.22960 	-1.88560 	-1.58850 	-1.17025 	-1.16975 	-0.85780 
-3.17580 	-4.85700 	-6.60390 	-6.23265 	-5.22155 	-3.63530 	-6.96815 	-6.19925 	-5.11110 	-3.51005 	-6.40080 	-6.03310 	-4.66500 	-2.80825 	-4.90595 	-4.87165 	-3.73970 	-1.83335 	-3.68185 	-3.17345 	-2.73570 	-1.24875 	-1.85245 	-1.56630 	-1.16785 	-1.13135 	-0.82130 
-3.14475 	-4.83755 	-6.59690 	-6.23515 	-5.22120 	-3.62345 	-6.94705 	-6.21530 	-5.12720 	-3.53610 	-6.33820 	-6.01790 	-4.75180 	-2.77345 	-4.81705 	-4.81710 	-3.73150 	-1.86465 	-3.60460 	-3.10925 	-2.71635 	-1.26360 	-1.81415 	-1.53885 	-1.16090 	-1.08765 	-0.77940 
-3.10060 	-4.79735 	-6.56880 	-6.21975 	-5.21040 	-3.60325 	-6.90445 	-6.21580 	-5.13200 	-3.55920 	-6.25640 	-5.98660 	-4.83365 	-2.72965 	-4.71330 	-4.75135 	-3.72110 	-1.88640 	-3.51640 	-3.03570 	-2.69315 	-1.27475 	-1.77030 	-1.50585 	-1.14910 	-1.03840 	-0.73180 
-3.04460 	-4.73770 	-6.52025 	-6.18745 	-5.19065 	-3.57695 	-6.84070 	-6.20050 	-5.12675 	-3.57990 	-6.15565 	-5.93895 	-4.90850 	-2.67995 	-4.59480 	-4.67465 	-3.70895 	-1.90175 	-3.41725 	-2.95270 	-2.66620 	-1.28305 	-1.72045 	-1.46715 	-1.13230 	-0.98360 	-0.67840 
-2.97810 	-4.66085 	-6.45240 	-6.13925 	-5.16340 	-3.54650 	-6.75650 	-6.16920 	-5.11285 	-3.59875 	-6.03625 	-5.87525 	-4.97445 	-2.62845 	-4.46185 	-4.58740 	-3.69560 	-1.91475 	-3.30730 	-2.86070 	-2.63585 	-1.28985 	-1.66435 	-1.42280 	-1.11075 	-0.92330 	-0.61935 
-2.90245 	-4.56935 	-6.36670 	-6.07665 	-5.12990 	-3.51350 	-6.65300 	-6.12205 	-5.09125 	-3.61575 	-5.89895 	-5.79605 	-5.02975 	-2.57945 	-4.31520 	-4.49010 	-3.68165 	-1.92955 	-3.18685 	-2.75995 	-2.60210 	-1.29640 	-1.60185 	-1.37290 	-1.08475 	-0.85785 	-0.55470 
-2.81895 	-4.46595 	-6.26455 	-6.00070 	-5.09105 	-3.47925 	-6.53120 	-6.05935 	-5.06285 	-3.63105 	-5.74455 	-5.70230 	-5.07280 	-2.53730 	-4.15540 	-4.38335 	-3.66745 	-1.94990 	-3.05625 	-2.65095 	-2.56530 	-1.30370 	-1.53270 	-1.31770 	-1.05475 	-0.78745 	-0.48495 
-2.72895 	-4.35350 	-6.14765 	-5.91275 	-5.04775 	-3.44460 	-6.39250 	-5.98140 	-5.02835 	-3.64435 	-5.57390 	-5.59510 	-5.10245 	-2.50595 	-3.98325 	-4.26755 	-3.65310 	-1.97900 	-2.91580 	-2.53415 	-2.52535 	-1.31265 	-1.45680 	-1.25750 	-1.02130 	-0.71255 	-0.41055 
-2.63355 	-4.23460 	-6.01745 	-5.81415 	-5.00060 	-3.41020 	-6.23805 	-5.88875 	-4.98825 	-3.65535 	-5.38790 	-5.47540 	-5.11810 	-2.48855 	-3.79950 	-4.14285 	-3.63830 	-2.01890 	-2.76590 	-2.40980 	-2.48220 	-1.32380 	-1.37400 	-1.19240 	-0.98480 	-0.63345 	-0.33175 
-2.53375 	-4.11165 	-5.87560 	-5.70600 	-4.95010 	-3.37665 	-6.06910 	-5.78200 	-4.94280 	-3.66355 	-5.18725 	-5.34400 	-5.11940 	-2.48705 	-3.60480 	-4.00940 	-3.62235 	-2.07110 	-2.60660 	-2.27820 	-2.43545 	-1.33740 	-1.28415 	-1.12260 	-0.94560 	-0.55030 	-0.24910 
-2.43100 	-3.98675 	-5.72350 	-5.58965 	-4.89675 	-3.34475 	-5.88695 	-5.66200 	-4.89215 	-3.66860 	-4.97265 	-5.20165 	-5.10660 	-2.50250 	-3.39955 	-3.86705 	-3.60430 	-2.13620 	-2.43830 	-2.13955 	-2.38495 	-1.35350 	-1.18710 	-1.04805 	-0.90385 	-0.46335 	-0.16305 
-2.32630 	-3.86155 	-5.56275 	-5.46645 	-4.84080 	-3.31530 	-5.69270 	-5.52970 	-4.83660 	-3.67035 	-4.74480 	-5.04870 	-5.08005 	-2.53460 	-3.18415 	-3.71565 	-3.58305 	-2.21450 	-2.26110 	-1.99405 	-2.33020 	-1.37200 	-1.08285 	-0.96885 	-0.85975 	-0.37285 	-0.07405 
-2.22125 	-3.73740 	-5.39470 	-5.33765 	-4.78265 	-3.28935 	-5.48750 	-5.38610 	-4.77655 	-3.66875 	-4.50410 	-4.88580 	-5.04020 	-2.58215 	-2.95910 	-3.55500 	-3.55745 	-2.30580 	-2.07525 	-1.84190 	-2.27085 	-1.39245 	-0.97170 	-0.88505 	-0.81345 	-0.27920 	0.01730 
-2.11715 	-3.61530 	-5.22070 	-5.20430 	-4.72210 	-3.26770 	-5.27260 	-5.23220 	-4.71245 	-3.66415 	-4.25130 	-4.71315 	-4.98730 	-2.64330 	-2.72470 	-3.38505 	-3.52635 	-2.40985 	-1.88110 	-1.68340 	-2.20665 	-1.41440 	-0.85405 	-0.79705 	-0.76510 	-0.18275 	0.11025 
-2.01525 	-3.49540 	-5.04190 	-5.06735 	-4.65890 	-3.25080 	-5.04875 	-5.06875 	-4.64460 	-3.65680 	-3.98695 	-4.53095 	-4.92155 	-2.71545 	-2.48130 	-3.20560 	-3.48855 	-2.52550 	-1.67905 	-1.51870 	-2.13710 	-1.43695 	-0.73040 	-0.70495 	-0.71480 	-0.08400 	0.20415 
-1.91650 	-3.37760 	-4.85915 	-4.92705 	-4.59250 	-3.23845 	-4.81675 	-4.89635 	-4.57300 	-3.64690 	-3.71150 	-4.33925 	-4.84260 	-2.79570 	-2.22915 	-3.01665 	-3.44290 	-2.65150 	-1.46960 	-1.34830 	-2.06190 	-1.45925 	-0.60155 	-0.60905 	-0.66240 	0.01670 	0.29820 
-1.82140 	-3.26100 	-4.67285 	-4.78365 	-4.52195 	-3.22960 	-4.57705 	-4.71530 	-4.49715 	-3.63450 	-3.42555 	-4.13810 	-4.75005 	-2.88115 	-1.96845 	-2.81790 	-3.38835 	-2.78595 	-1.25310 	-1.17220 	-1.98065 	-1.48030 	-0.46805 	-0.50940 	-0.60795 	0.11910 	0.39205 
-1.72990 	-3.14445 	-4.48320 	-4.63665 	-4.44625 	-3.22235 	-4.32985 	-4.52575 	-4.41590 	-3.61925 	-3.12950 	-3.92760 	-4.64330 	-2.96865 	-1.69930 	-2.60935 	-3.32405 	-2.92670 	-1.02975 	-0.99050 	-1.89290 	-1.49940 	-0.33045 	-0.40625 	-0.55105 	0.22320 	0.48535 
-1.64190 	-3.02650 	-4.28985 	-4.48545 	-4.36455 	-3.21470 	-4.07525 	-4.32760 	-4.32785 	-3.60060 	-2.82375 	-3.70775 	-4.52165 	-3.05555 	-1.42175 	-2.39085 	-3.24930 	-3.07085 	-0.80010 	-0.80335 	-1.79835 	-1.51570 	-0.18935 	-0.29950 	-0.49155 	0.32900 	0.57780 
-1.55675 	-2.90595 	-4.09265 	-4.32955 	-4.27595 	-3.20440 	-3.81320 	-4.12080 	-4.23145 	-3.57750 	-2.50885 	-3.47890 	-4.38455 	-3.13960 	-1.13605 	-2.16245 	-3.16355 	-3.21550 	-0.56440 	-0.61080 	-1.69690 	-1.52855 	-0.04525 	-0.18955 	-0.42925 	0.43665 	0.66940 
-1.47430 	-2.78200 	-3.89125 	-4.16825 	-4.18020 	-3.18960 	-3.54400 	-3.90545 	-4.12530 	-3.54900 	-2.18560 	-3.24155 	-4.23160 	-3.21915 	-0.84265 	-1.92465 	-3.06665 	-3.35740 	-0.32335 	-0.41320 	-1.58860 	-1.53755 	0.10135 	-0.07670 	-0.36420 	0.54605 	0.75950 
-1.39455 	-2.65450 	-3.68550 	-4.00150 	-4.07725 	-3.16900 	-3.26790 	-3.68185 	-4.00830 	-3.51410 	-1.85490 	-2.99645 	-4.06320 	-3.29350 	-0.54240 	-1.67805 	-2.95865 	-3.49315 	-0.07780 	-0.21100 	-1.47395 	-1.54220 	0.24965 	0.03860 	-0.29670 	0.65690 	0.84770 
-1.31765 	-2.52385 	-3.47565 	-3.82945 	-3.96735 	-3.14155 	-2.98545 	-3.45045 	-3.87975 	-3.47205 	-1.51795 	-2.74455 	-3.87995 	-3.36255 	-0.23615 	-1.42355 	-2.83980 	-3.61960 	0.17115 	-0.00490 	-1.35350 	-1.54210 	0.39915 	0.15545 	-0.22715 	0.76885 	0.93310 
-1.24395 	-2.39100 	-3.26190 	-3.65215 	-3.85085 	-3.10670 	-2.69720 	-3.21185 	-3.73930 	-3.42220 	-1.17590 	-2.48660 	-3.68315 	-3.42645 	0.07480 	-1.16225 	-2.71045 	-3.73330 	0.42270 	0.20465 	-1.22780 	-1.53675 	0.54925 	0.27335 	-0.15585 	0.88145 	1.01495 
-1.17380 	-2.25700 	-3.04430 	-3.47005 	-3.72810 	-3.06400 	-2.40355 	-2.96615 	-3.58685 	-3.36450 	-0.82985 	-2.22315 	-3.47415 	-3.48525 	0.38960 	-0.89495 	-2.57110 	-3.83110 	0.67590 	0.41710 	-1.09755 	-1.52535 	0.69980 	0.39185 	-0.08315 	0.99440 	1.09290 
-1.10740 	-2.12300 	-2.82295 	-3.28315 	-3.59925 	-3.01330 	-2.10475 	-2.71355 	-3.42240 	-3.29925 	-0.48060 	-1.95445 	-3.25480 	-3.53875 	0.70720 	-0.62260 	-2.42230 	-3.91010 	0.93010 	0.63215 	-0.96295 	-1.50735 	0.85080 	0.51070 	-0.00910 	1.10765 	1.16690 
-1.04475 	-1.98995 	-2.59760 	-3.09155 	-3.46440 	-2.95440 	-1.80075 	-2.45400 	-3.24635 	-3.22740 	-0.12860 	-1.68055 	-3.02690 	-3.58595 	1.02685 	-0.34580 	-2.26480 	-3.96765 	1.18490 	0.84950 	-0.82440 	-1.48210 	1.00245 	0.62990 	0.06645 	1.22115 	1.23720 
-0.98560 	-1.85845 	-2.36790 	-2.89500 	-3.32360 	-2.88735 	-1.49140 	-2.18725 	-3.05940 	-3.15005 	0.22565 	-1.40140 	-2.79260 	-3.62505 	1.34790 	-0.06525 	-2.09950 	-4.00200 	1.43985 	1.06895 	-0.68215 	-1.44925 	1.15495 	0.74945 	0.14355 	1.33490 	1.30445 
-0.92975 	-1.72930 	-2.13365 	-2.69340 	-3.17675 	-2.81260 	-1.17665 	-1.91345 	-2.86280 	-3.06845 	0.58180 	-1.11690 	-2.55405 	-3.65365 	1.66965 	0.21815 	-1.92760 	-4.01180 	1.69455 	1.29015 	-0.53690 	-1.40865 	1.30855 	0.86935 	0.22240 	1.44905 	1.36910 
-0.87680 	-1.60275 	-1.89445 	-2.48685 	-3.02415 	-2.73065 	-0.85660 	-1.63290 	-2.65775 	-2.98375 	0.93925 	-0.82735 	-2.31330 	-3.66885 	1.99115 	0.50365 	-1.75055 	-3.99655 	1.94845 	1.51245 	-0.38935 	-1.36060 	1.46305 	0.98950 	0.30295 	1.56325 	1.43170 
-0.82640 	-1.47920 	-1.65030 	-2.27525 	-2.86590 	-2.64250 	-0.53130 	-1.34620 	-2.44565 	-2.89645 	1.29750 	-0.53330 	-2.07235 	-3.66765 	2.31150 	0.79000 	-1.56995 	-3.95650 	2.20085 	1.73520 	-0.24025 	-1.30555 	1.61825 	1.10950 	0.38525 	1.67715 	1.49240 
-0.77855 	-1.35865 	-1.40115 	-2.05885 	-2.70210 	-2.54925 	-0.20115 	-1.05405 	-2.22755 	-2.80665 	1.65575 	-0.23570 	-1.83275 	-3.64730 	2.62970 	1.07610 	-1.38750 	-3.89240 	2.45100 	1.95750 	-0.09050 	-1.24425 	1.77350 	1.22905 	0.46915 	1.79015 	1.55150 
-0.73290 	-1.24095 	-1.14745 	-1.83800 	-2.53295 	-2.45180 	0.13320 	-0.75755 	-2.00450 	-2.71385 	2.01310 	0.06425 	-1.59600 	-3.60565 	2.94450 	1.36050 	-1.20460 	-3.80535 	2.69800 	2.17850 	0.05910 	-1.17760 	1.92810 	1.34770 	0.55465 	1.90160 	1.60895 
-0.68945 	-1.12585 	-0.88965 	-1.61315 	-2.35880 	-2.35130 	0.47105 	-0.45785 	-1.77725 	-2.61735 	2.36840 	0.36515 	-1.36295 	-3.54150 	3.25475 	1.64205 	-1.02255 	-3.69690 	2.94095 	2.39745 	0.20820 	-1.10645 	2.08125 	1.46520 	0.64175 	2.01080 	1.66480 
-0.64820 	-1.01285 	-0.62860 	-1.38505 	-2.18015 	-2.24880 	0.81140 	-0.15625 	-1.54670 	-2.51645 	2.72075 	0.66525 	-1.13435 	-3.45500 	3.55940 	1.91950 	-0.84225 	-3.56850 	3.17920 	2.61345 	0.35650 	-1.03145 	2.23210 	1.58135 	0.73030 	2.11710 	1.71890 
-0.60915 	-0.90155 	-0.36515 	-1.15445 	-1.99765 	-2.14500 	1.15325 	0.14560 	-1.31385 	-2.41065 	3.06900 	0.96290 	-0.91055 	-3.34720 	3.85755 	2.19175 	-0.66430 	-3.42170 	3.41195 	2.82605 	0.50400 	-0.95335 	2.37960 	1.69590 	0.82005 	2.21980 	1.77105 
-0.57225 	-0.79110 	-0.10035 	-0.92230 	-1.81200 	-2.04055 	1.49545 	0.44620 	-1.07970 	-2.29930 	3.41225 	1.25640 	-0.69155 	-3.22055 	4.14845 	2.45800 	-0.48895 	-3.25815 	3.63860 	3.03470 	0.65085 	-0.87260 	2.52310 	1.80885 	0.91085 	2.31835 	1.82100 
-0.53740 	-0.68080 	0.16495 	-0.68955 	-1.62440 	-1.93590 	1.83690 	0.74400 	-0.84540 	-2.18180 	3.74970 	1.54420 	-0.47710 	-3.07760 	4.43160 	2.71760 	-0.31590 	-3.07945 	3.85885 	3.23915 	0.79725 	-0.78950 	2.66165 	1.92005 	1.00230 	2.41250 	1.86855 
-0.50450 	-0.56990 	0.42985 	-0.45720 	-1.43600 	-1.83125 	2.17665 	1.03755 	-0.61240 	-2.05740 	4.08060 	1.82525 	-0.26685 	-2.92120 	4.70670 	2.97020 	-0.14460 	-2.88715 	4.07220 	3.43905 	0.94335 	-0.70410 	2.79495 	2.02955 	1.09410 	2.50200 	1.91365 
-0.47325 	-0.45750 	0.69355 	-0.22625 	-1.24820 	-1.72655 	2.51345 	1.32565 	-0.38200 	-1.92585 	4.40455 	2.09855 	-0.06055 	-2.75370 	4.97365 	3.21560 	0.02565 	-2.68275 	4.27860 	3.63430 	1.08950 	-0.61665 	2.92240 	2.13755 	1.18595 	2.58685 	1.95620 
-0.44345 	-0.34315 	0.95530 	0.00265 	-1.06210 	-1.62180 	2.84640 	1.60735 	-0.15560 	-1.78730 	4.72105 	2.36360 	0.14205 	-2.57690 	5.23245 	3.45375 	0.19560 	-2.46785 	4.47785 	3.82495 	1.23575 	-0.52685 	3.04400 	2.24420 	1.27765 	2.66725 	1.99625 
-0.41490 	-0.22650 	1.21455 	0.22860 	-0.87880 	-1.51700 	3.17445 	1.88205 	0.06565 	-1.64220 	5.02980 	2.62030 	0.34090 	-2.39205 	5.48320 	3.68480 	0.36605 	-2.24440 	4.67015 	4.01075 	1.38230 	-0.43475 	3.15965 	2.34960 	1.36910 	2.74345 	2.03385 
-0.38735 	-0.10750 	1.47080 	0.45125 	-0.69905 	-1.41225 	3.49680 	2.14970 	0.28105 	-1.49155 	5.33065 	2.86900 	0.53625 	-2.20040 	5.72600 	3.90885 	0.53755 	-2.01430 	4.85550 	4.19190 	1.52925 	-0.34015 	3.26975 	2.45405 	1.46020 	2.81565 	2.06915 
-0.36065 	0.01360 	1.72345 	0.67045 	-0.52305 	-1.30775 	3.81275 	2.41055 	0.49035 	-1.33645 	5.62360 	3.11050 	0.72845 	-2.00325 	5.96105 	4.12640 	0.71065 	-1.78005 	5.03415 	4.36845 	1.67665 	-0.24300 	3.37455 	2.55765 	1.55070 	2.88405 	2.10200 
-0.33460 	0.13630 	1.97235 	0.88625 	-0.35070 	-1.20375 	4.12170 	2.66545 	0.69360 	-1.17840 	5.90865 	3.34605 	0.91840 	-1.80240 	6.18850 	4.33785 	0.88580 	-1.54440 	5.20635 	4.54060 	1.82450 	-0.14325 	3.47455 	2.66045 	1.64025 	2.94865 	2.13190 
-0.30915 	0.25980 	2.21705 	1.09885 	-0.18155 	-1.10080 	4.42325 	2.91540 	0.89125 	-1.01900 	6.18610 	3.57700 	1.10725 	-1.60035 	6.40875 	4.54375 	1.06335 	-1.31055 	5.37265 	4.70850 	1.97260 	-0.04085 	3.57040 	2.76235 	1.72850 	3.00935 	2.15845 
-0.28430 	0.38305 	2.45740 	1.30835 	-0.01495 	-0.99915 	4.71705 	3.16140 	1.08385 	-0.86035 	6.45625 	3.80525 	1.29655 	-1.40030 	6.62220 	4.74500 	1.24355 	-1.08195 	5.53335 	4.87240 	2.12080 	0.06395 	3.66275 	2.86320 	1.81480 	3.06595 	2.18090 
-0.26000 	0.50505 	2.69310 	1.51490 	0.14960 	-0.89950 	5.00285 	3.40470 	1.27155 	-0.70455 	6.71955 	4.03240 	1.48800 	-1.20550 	6.82930 	4.94225 	1.42665 	-0.86205 	5.68910 	5.03270 	2.26890 	0.17095 	3.75240 	2.96280 	1.89885 	3.11855 	2.19865 
-0.23640 	0.62440 	2.92370 	1.71840 	0.31260 	-0.80210 	5.28035 	3.64600 	1.45445 	-0.55400 	6.97635 	4.26005 	1.68305 	-1.01910 	7.03055 	5.13650 	1.61290 	-0.65385 	5.84055 	5.18990 	2.41690 	0.28005 	3.84020 	3.06105 	1.98015 	3.16715 	2.21140 
-0.21370 	0.74000 	3.14865 	1.91840 	0.47425 	-0.70720 	5.54915 	3.88580 	1.63215 	-0.41060 	7.22690 	4.48925 	1.88265 	-0.84335 	7.22630 	5.32840 	1.80235 	-0.45970 	5.98825 	5.34425 	2.56470 	0.39105 	3.92695 	3.15785 	2.05860 	3.21210 	2.21905 
-0.19220 	0.85070 	3.36720 	2.11430 	0.63470 	-0.61495 	5.80870 	4.12385 	1.80420 	-0.27590 	7.47100 	4.72020 	2.08710 	-0.67955 	7.41695 	5.51855 	1.99505 	-0.28085 	6.13280 	5.49625 	2.71225 	0.50395 	4.01340 	3.25320 	2.13420 	3.25385 	2.22185 
-0.17235 	0.95545 	3.57820 	2.30520 	0.79345 	-0.52530 	6.05800 	4.35930 	1.97010 	-0.15045 	7.70830 	4.95230 	2.29585 	-0.52745 	7.60245 	5.70700 	2.19055 	-0.11770 	6.27445 	5.64595 	2.85950 	0.61860 	4.09995 	3.34705 	2.20725 	3.29295 	2.22005 
-0.15455 	1.05340 	3.78050 	2.48995 	0.95000 	-0.43785 	6.29625 	4.59080 	2.12955 	-0.03370 	7.93790 	5.18405 	2.50770 	-0.38560 	7.78245 	5.89365 	2.38830 	0.03065 	6.41345 	5.79335 	3.00615 	0.73495 	4.18675 	3.43950 	2.27810 	3.32980 	2.21435 
-0.13920 	1.14405 	3.97275 	2.66725 	1.10365 	-0.35190 	6.52210 	4.81640 	2.28250 	0.07605 	8.15885 	5.41350 	2.72095 	-0.25125 	7.95655 	6.07790 	2.58755 	0.16595 	6.54950 	5.93825 	3.15200 	0.85295 	4.27375 	3.53040 	2.34740 	3.36480 	2.20520 
