[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	189
[Rejected]	4858
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-7.10715 	-8.75210 	-10.25185 	-9.62265 	-9.08345 	-5.96700 	-10.26980 	-9.88865 	-8.49155 	-6.25065 	-9.00825 	-8.90455 	-7.67205 	-4.57440 	-6.69150 	-6.71185 	-5.55835 	-2.47235 	-4.12950 	-3.61620 	-3.21175 	-1.07565 	-1.75920 	-1.10335 	-0.23435 	-0.33425 	0.62640 
-7.05890 	-8.65955 	-10.14350 	-9.52555 	-9.00945 	-5.95125 	-10.12830 	-9.77105 	-8.40695 	-6.22325 	-8.84230 	-8.78415 	-7.58870 	-4.55310 	-6.54900 	-6.59410 	-5.50555 	-2.49800 	-4.01720 	-3.51665 	-3.17185 	-1.10290 	-1.72680 	-1.08255 	-0.23970 	-0.33915 	0.59495 
-7.00495 	-8.55270 	-10.02530 	-9.41950 	-8.92685 	-5.93305 	-9.97760 	-9.64605 	-8.31515 	-6.19485 	-8.66800 	-8.65785 	-7.50375 	-4.52340 	-6.40040 	-6.47105 	-5.45215 	-2.52870 	-3.90135 	-3.41550 	-3.13260 	-1.13370 	-1.69710 	-1.06460 	-0.24755 	-0.34895 	0.55630 
-6.94565 	-8.43385 	-9.89810 	-9.30540 	-8.83615 	-5.91125 	-9.81880 	-9.51445 	-8.21665 	-6.16530 	-8.48655 	-8.52650 	-7.41705 	-4.48600 	-6.24635 	-6.34305 	-5.39715 	-2.56475 	-3.78230 	-3.31255 	-3.09325 	-1.16665 	-1.66905 	-1.04830 	-0.25640 	-0.36190 	0.51250 
-6.88140 	-8.30585 	-9.76270 	-9.18370 	-8.73795 	-5.88470 	-9.65280 	-9.37685 	-8.11185 	-6.13440 	-8.29905 	-8.39070 	-7.32835 	-4.44170 	-6.08740 	-6.21045 	-5.33945 	-2.60600 	-3.66020 	-3.20770 	-3.05260 	-1.20010 	-1.64115 	-1.03240 	-0.26440 	-0.37615 	0.46600 
-6.81270 	-8.17165 	-9.62000 	-9.05490 	-8.63285 	-5.85220 	-9.48040 	-9.23345 	-8.00110 	-6.10205 	-8.10640 	-8.25055 	-7.23710 	-4.39165 	-5.92400 	-6.07320 	-5.27770 	-2.65190 	-3.53510 	-3.10045 	-3.00945 	-1.23245 	-1.61185 	-1.01545 	-0.27010 	-0.38970 	0.41910 
-6.74010 	-8.03425 	-9.47065 	-8.91960 	-8.52170 	-5.81275 	-9.30210 	-9.08410 	-7.88505 	-6.06755 	-7.90905 	-8.10555 	-7.14305 	-4.33715 	-5.75635 	-5.93110 	-5.21045 	-2.70145 	-3.40700 	-2.99055 	-2.96240 	-1.26220 	-1.57975 	-0.99625 	-0.27210 	-0.40095 	0.37400 
-6.66420 	-7.89635 	-9.31525 	-8.77825 	-8.40565 	-5.76555 	-9.11830 	-8.92885 	-7.76470 	-6.02995 	-7.70745 	-7.95500 	-7.04590 	-4.27985 	-5.58485 	-5.78390 	-5.13670 	-2.75335 	-3.27590 	-2.87740 	-2.91040 	-1.28815 	-1.54360 	-0.97360 	-0.26915 	-0.40845 	0.33270 
-6.58565 	-7.76040 	-9.15460 	-8.63180 	-8.28595 	-5.71065 	-8.92940 	-8.76770 	-7.64150 	-5.98815 	-7.50195 	-7.79810 	-6.94595 	-4.22175 	-5.40965 	-5.63135 	-5.05550 	-2.80615 	-3.14190 	-2.76080 	-2.85255 	-1.30935 	-1.50240 	-0.94660 	-0.26045 	-0.41125 	0.29665 
-6.50510 	-7.62815 	-8.98910 	-8.48095 	-8.16410 	-5.64870 	-8.73570 	-8.60070 	-7.51745 	-5.94130 	-7.29275 	-7.63395 	-6.84360 	-4.16485 	-5.23125 	-5.47315 	-4.96650 	-2.85845 	-3.00510 	-2.64065 	-2.78845 	-1.32535 	-1.45540 	-0.91475 	-0.24560 	-0.40865 	0.26695 
-6.42310 	-7.50080 	-8.81935 	-8.32665 	-8.04155 	-5.58070 	-8.53765 	-8.42820 	-7.39430 	-5.88900 	-7.08010 	-7.46225 	-6.73920 	-4.11135 	-5.05000 	-5.30945 	-4.86955 	-2.90890 	-2.86585 	-2.51695 	-2.71780 	-1.33595 	-1.40255 	-0.87775 	-0.22455 	-0.40025 	0.24425 
-6.33985 	-7.37865 	-8.64585 	-8.16950 	-7.91930 	-5.50830 	-8.33570 	-8.25045 	-7.27350 	-5.83135 	-6.86430 	-7.28260 	-6.63275 	-4.06315 	-4.86645 	-5.14025 	-4.76480 	-2.95625 	-2.72440 	-2.38995 	-2.64090 	-1.34100 	-1.34380 	-0.83565 	-0.19760 	-0.38610 	0.22890 
-6.25535 	-7.26105 	-8.46870 	-8.00980 	-7.79780 	-5.43315 	-8.12995 	-8.06765 	-7.15560 	-5.76885 	-6.64550 	-7.09520 	-6.52390 	-4.02165 	-4.68105 	-4.96590 	-4.65250 	-2.99910 	-2.58125 	-2.26000 	-2.55815 	-1.34065 	-1.27955 	-0.78875 	-0.16540 	-0.36620 	0.22080 
-6.16915 	-7.14650 	-8.28790 	-7.84770 	-7.67705 	-5.35640 	-7.92065 	-7.88005 	-7.04035 	-5.70220 	-6.42395 	-6.90030 	-6.41180 	-3.98810 	-4.49440 	-4.78705 	-4.53305 	-3.03610 	-2.43680 	-2.12750 	-2.47025 	-1.33490 	-1.21035 	-0.73745 	-0.12870 	-0.34070 	0.21975 
-6.08065 	-7.03285 	-8.10330 	-7.68295 	-7.55630 	-5.27865 	-7.70775 	-7.68770 	-6.92655 	-5.63150 	-6.19995 	-6.69870 	-6.29530 	-3.96305 	-4.30700 	-4.60435 	-4.40725 	-3.06575 	-2.29165 	-1.99305 	-2.37805 	-1.32380 	-1.13695 	-0.68240 	-0.08830 	-0.31015 	0.22515 
-5.98885 	-6.91750 	-7.91460 	-7.51525 	-7.43470 	-5.20010 	-7.49145 	-7.49085 	-6.81255 	-5.55675 	-5.97380 	-6.49130 	-6.17305 	-3.94665 	-4.11945 	-4.41880 	-4.27595 	-3.08675 	-2.14625 	-1.85710 	-2.28240 	-1.30740 	-1.06030 	-0.62420 	-0.04535 	-0.27505 	0.23615 
-5.89300 	-6.79780 	-7.72155 	-7.34415 	-7.31130 	-5.12040 	-7.27175 	-7.28990 	-6.69620 	-5.47720 	-5.74585 	-6.27955 	-6.04355 	-3.93830 	-3.93215 	-4.23150 	-4.14020 	-3.09805 	-2.00110 	-1.72040 	-2.18395 	-1.28555 	-0.98140 	-0.56350 	-0.00060 	-0.23625 	0.25200 
-5.79225 	-6.67135 	-7.52415 	-7.16965 	-7.18535 	-5.03885 	-7.04900 	-7.08530 	-6.57520 	-5.39235 	-5.51680 	-6.06490 	-5.90575 	-3.93690 	-3.74565 	-4.04360 	-4.00125 	-3.09875 	-1.85670 	-1.58340 	-2.08335 	-1.25825 	-0.90115 	-0.50095 	0.04515 	-0.19435 	0.27185 
-5.68645 	-6.53645 	-7.32250 	-6.99160 	-7.05645 	-4.95525 	-6.82350 	-6.87775 	-6.44765 	-5.30165 	-5.28730 	-5.84880 	-5.75860 	-3.94090 	-3.56050 	-3.85600 	-3.85995 	-3.08855 	-1.71355 	-1.44670 	-1.98100 	-1.22540 	-0.82040 	-0.43705 	0.09150 	-0.15000 	0.29495 
-5.57580 	-6.39215 	-7.11685 	-6.81050 	-6.92430 	-4.86945 	-6.59575 	-6.66805 	-6.31200 	-5.20550 	-5.05805 	-5.63255 	-5.60205 	-3.94815 	-3.37690 	-3.66965 	-3.71725 	-3.06790 	-1.57185 	-1.31060 	-1.87715 	-1.18720 	-0.74005 	-0.37210 	0.13825 	-0.10385 	0.32100 
-5.46085 	-6.23845 	-6.90780 	-6.62685 	-6.78910 	-4.78180 	-6.36640 	-6.45715 	-6.16770 	-5.10480 	-4.82980 	-5.41725 	-5.43675 	-3.95630 	-3.19535 	-3.48520 	-3.57380 	-3.03765 	-1.43215 	-1.17575 	-1.77210 	-1.14390 	-0.66060 	-0.30635 	0.18535 	-0.05615 	0.34965 
-5.34280 	-6.07635 	-6.69630 	-6.44160 	-6.65130 	-4.69325 	-6.13625 	-6.24605 	-6.01500 	-5.00080 	-4.60355 	-5.20400 	-5.26420 	-3.96305 	-3.01640 	-3.30335 	-3.43035 	-2.99935 	-1.29480 	-1.04275 	-1.66620 	-1.09615 	-0.58280 	-0.24035 	0.23260 	-0.00760 	0.38065 
-5.22310 	-5.90775 	-6.48335 	-6.25580 	-6.51150 	-4.60465 	-5.90645 	-6.03610 	-5.85510 	-4.89480 	-4.38030 	-4.99355 	-5.08665 	-3.96625 	-2.84050 	-3.12485 	-3.28780 	-2.95455 	-1.16045 	-0.91240 	-1.56030 	-1.04485 	-0.50755 	-0.17475 	0.27960 	0.04120 	0.41355 
-5.10335 	-5.73520 	-6.27030 	-6.07075 	-6.37045 	-4.51700 	-5.67805 	-5.82850 	-5.69020 	-4.78785 	-4.16120 	-4.78695 	-4.90660 	-3.96380 	-2.66855 	-2.95060 	-3.14735 	-2.90490 	-1.02995 	-0.78575 	-1.45530 	-0.99130 	-0.43580 	-0.11040 	0.32565 	0.08930 	0.44775 
-4.98525 	-5.56190 	-6.05875 	-5.88770 	-6.22930 	-4.43120 	-5.45240 	-5.62485 	-5.52280 	-4.68070 	-3.94745 	-4.58505 	-4.72660 	-3.95430 	-2.50140 	-2.78155 	-3.01035 	-2.85175 	-0.90420 	-0.66420 	-1.35275 	-0.93670 	-0.36865 	-0.04865 	0.36945 	0.13560 	0.48230 
-4.87060 	-5.39135 	-5.85025 	-5.70780 	-6.08890 	-4.34815 	-5.23080 	-5.42635 	-5.35580 	-4.57375 	-3.74030 	-4.38870 	-4.54900 	-3.93730 	-2.34020 	-2.61870 	-2.87845 	-2.79595 	-0.78440 	-0.54895 	-1.25435 	-0.88265 	-0.30725 	0.00910 	0.40965 	0.17885 	0.51615 
-4.76115 	-5.22695 	-5.64645 	-5.53225 	-5.95045 	-4.26850 	-5.01465 	-5.23415 	-5.19210 	-4.46745 	-3.54075 	-4.19840 	-4.37540 	-3.91305 	-2.18575 	-2.46310 	-2.75300 	-2.73805 	-0.67145 	-0.44140 	-1.16185 	-0.83045 	-0.25270 	0.06135 	0.44470 	0.21800 	0.54825 
-4.65825 	-5.07200 	-5.44880 	-5.36190 	-5.81485 	-4.19270 	-4.80505 	-5.04885 	-5.03425 	-4.36205 	-3.34975 	-4.01450 	-4.20700 	-3.88235 	-2.03905 	-2.31545 	-2.63535 	-2.67795 	-0.56630 	-0.34245 	-1.07700 	-0.78160 	-0.20575 	0.10655 	0.47315 	0.25200 	0.57760 
-4.56300 	-4.92915 	-5.25860 	-5.19730 	-5.68275 	-4.12085 	-4.60280 	-4.87080 	-4.88395 	-4.25820 	-3.16775 	-3.83700 	-4.04415 	-3.84670 	-1.90065 	-2.17625 	-2.52635 	-2.61570 	-0.46960 	-0.25285 	-1.00120 	-0.73715 	-0.16710 	0.14355 	0.49385 	0.28010 	0.60350 
-4.47605 	-4.80005 	-5.07665 	-5.03865 	-5.55475 	-4.05275 	-4.40845 	-4.69965 	-4.74210 	-4.15655 	-2.99500 	-3.66590 	-3.88685 	-3.80745 	-1.77110 	-2.04600 	-2.42655 	-2.55115 	-0.38185 	-0.17310 	-0.93540 	-0.69835 	-0.13705 	0.17160 	0.50605 	0.30180 	0.62560 
-4.39750 	-4.68555 	-4.90340 	-4.88610 	-5.43135 	-3.98790 	-4.22235 	-4.53530 	-4.60885 	-4.05810 	-2.83145 	-3.50125 	-3.73500 	-3.76575 	-1.65050 	-1.92475 	-2.33635 	-2.48430 	-0.30315 	-0.10330 	-0.88025 	-0.66580 	-0.11570 	0.19015 	0.50940 	0.31695 	0.64365 
-4.32700 	-4.58510 	-4.73875 	-4.73955 	-5.31305 	-3.92545 	-4.04435 	-4.37720 	-4.48350 	-3.96355 	-2.67695 	-3.34305 	-3.58810 	-3.72200 	-1.53880 	-1.81260 	-2.25580 	-2.41565 	-0.23340 	-0.04315 	-0.83585 	-0.64020 	-0.10270 	0.19920 	0.50410 	0.32555 	0.65765 
-4.26355 	-4.49695 	-4.58225 	-4.59850 	-5.20000 	-3.86415 	-3.87415 	-4.22480 	-4.36440 	-3.87315 	-2.53070 	-3.19140 	-3.44555 	-3.67575 	-1.43545 	-1.70920 	-2.18465 	-2.34555 	-0.17190 	0.00800 	-0.80185 	-0.62145 	-0.09725 	0.19950 	0.49090 	0.32835 	0.66820 
-4.20550 	-4.41805 	-4.43250 	-4.46235 	-5.09195 	-3.80235 	-3.71070 	-4.07730 	-4.24940 	-3.78625 	-2.39160 	-3.04600 	-3.30640 	-3.62590 	-1.33940 	-1.61390 	-2.12210 	-2.27435 	-0.11755 	0.05135 	-0.77720 	-0.60910 	-0.09820 	0.19220 	0.47100 	0.32640 	0.67590 
-4.15090 	-4.34460 	-4.28800 	-4.33005 	-4.98830 	-3.73800 	-3.55275 	-3.93365 	-4.13590 	-3.70150 	-2.25840 	-2.90635 	-3.16925 	-3.57060 	-1.24925 	-1.52545 	-2.06705 	-2.20225 	-0.06890 	0.08865 	-0.76035 	-0.60230 	-0.10410 	0.17885 	0.44610 	0.32135 	0.68185 
-4.09760 	-4.27245 	-4.14700 	-4.20060 	-4.88830 	-3.66930 	-3.39890 	-3.79275 	-4.02160 	-3.61730 	-2.12940 	-2.77180 	-3.03270 	-3.50800 	-1.16350 	-1.44260 	-2.01820 	-2.12925 	-0.02405 	0.12165 	-0.74940 	-0.59970 	-0.11325 	0.16150 	0.41770 	0.31475 	0.68715 
-4.04360 	-4.19745 	-4.00785 	-4.07300 	-4.79090 	-3.59475 	-3.24800 	-3.65355 	-3.90450 	-3.53200 	-2.00310 	-2.64185 	-2.89550 	-3.43635 	-1.08045 	-1.36405 	-1.97405 	-2.05490 	0.01855 	0.15240 	-0.74230 	-0.59970 	-0.12395 	0.14195 	0.38750 	0.30830 	0.69270 
-3.98720 	-4.11630 	-3.86950 	-3.94655 	-4.69500 	-3.51360 	-3.09880 	-3.51525 	-3.78360 	-3.44440 	-1.87830 	-2.51605 	-2.75700 	-3.35440 	-0.99885 	-1.28860 	-1.93310 	-1.97860 	0.06060 	0.18255 	-0.73705 	-0.60100 	-0.13485 	0.12195 	0.35675 	0.30330 	0.69930 
-3.92725 	-4.02635 	-3.73100 	-3.82060 	-4.59955 	-3.42585 	-2.95080 	-3.37735 	-3.65845 	-3.35400 	-1.75425 	-2.39430 	-2.61720 	-3.26180 	-0.91770 	-1.21520 	-1.89400 	-1.89965 	0.10310 	0.21345 	-0.73205 	-0.60230 	-0.14480 	0.10275 	0.32625 	0.30070 	0.70710 
-3.86300 	-3.92620 	-3.59210 	-3.69500 	-4.50330 	-3.33220 	-2.80360 	-3.23945 	-3.52900 	-3.26080 	-1.63040 	-2.27650 	-2.47690 	-3.15840 	-0.83620 	-1.14305 	-1.85550 	-1.81730 	0.14700 	0.24620 	-0.72575 	-0.60275 	-0.15305 	0.08535 	0.29660 	0.30075 	0.71570 
-3.79400 	-3.81540 	-3.45290 	-3.56945 	-4.40520 	-3.23385 	-2.65720 	-3.10160 	-3.39555 	-3.16515 	-1.50650 	-2.16255 	-2.33715 	-3.04455 	-0.75400 	-1.07145 	-1.81620 	-1.73050 	0.19290 	0.28145 	-0.71710 	-0.60190 	-0.15885 	0.07025 	0.26805 	0.30355 	0.72455 
-3.72045 	-3.69465 	-3.31355 	-3.44385 	-4.30410 	-3.13185 	-2.51170 	-2.96390 	-3.25850 	-3.06730 	-1.38275 	-2.05250 	-2.19955 	-2.92050 	-0.67080 	-0.99985 	-1.77505 	-1.63800 	0.24115 	0.31960 	-0.70525 	-0.59930 	-0.16185 	0.05790 	0.24085 	0.30880 	0.73300 
-3.64245 	-3.56555 	-3.17465 	-3.31830 	-4.19905 	-3.02755 	-2.36745 	-2.82660 	-3.11825 	-2.96720 	-1.25920 	-1.94620 	-2.06565 	-2.78645 	-0.58645 	-0.92785 	-1.73080 	-1.53850 	0.29200 	0.36105 	-0.68970 	-0.59480 	-0.16160 	0.04850 	0.21530 	0.31610 	0.74025 
-3.56045 	-3.43045 	-3.03665 	-3.19265 	-4.08925 	-2.92185 	-2.22475 	-2.69010 	-2.97500 	-2.86480 	-1.13630 	-1.84355 	-1.93725 	-2.64250 	-0.50090 	-0.85495 	-1.68270 	-1.43105 	0.34550 	0.40600 	-0.66995 	-0.58805 	-0.15750 	0.04260 	0.19205 	0.32540 	0.74585 
-3.47505 	-3.29215 	-2.90020 	-3.06695 	-3.97445 	-2.81550 	-2.08410 	-2.55490 	-2.82925 	-2.75970 	-1.01425 	-1.74415 	-1.81565 	-2.48895 	-0.41395 	-0.78075 	-1.63000 	-1.31465 	0.40195 	0.45475 	-0.64575 	-0.57870 	-0.14900 	0.04060 	0.17170 	0.33675 	0.74970 
-3.38665 	-3.15380 	-2.76595 	-2.94130 	-3.85440 	-2.70895 	-1.94580 	-2.42145 	-2.68175 	-2.65185 	-0.89360 	-1.64760 	-1.70185 	-2.32680 	-0.32555 	-0.70475 	-1.57235 	-1.18930 	0.46150 	0.50735 	-0.61690 	-0.56625 	-0.13540 	0.04310 	0.15545 	0.35055 	0.75200 
-3.29575 	-3.01830 	-2.63420 	-2.81585 	-3.72965 	-2.60250 	-1.81020 	-2.29025 	-2.53350 	-2.54150 	-0.77460 	-1.55340 	-1.59645 	-2.15750 	-0.23575 	-0.62680 	-1.50980 	-1.05565 	0.52435 	0.56415 	-0.58345 	-0.55000 	-0.11585 	0.05080 	0.14420 	0.36725 	0.75315 
-3.20285 	-2.88860 	-2.50560 	-2.69095 	-3.60115 	-2.49635 	-1.67765 	-2.16175 	-2.38595 	-2.42935 	-0.65765 	-1.46080 	-1.49925 	-1.98325 	-0.14455 	-0.54650 	-1.44270 	-0.91545 	0.59050 	0.62505 	-0.54535 	-0.52970 	-0.08990 	0.06420 	0.13895 	0.38735 	0.75365 
-3.10860 	-2.76675 	-2.38050 	-2.56710 	-3.47020 	-2.39055 	-1.54870 	-2.03630 	-2.24090 	-2.31645 	-0.54315 	-1.36915 	-1.40980 	-1.80680 	-0.05230 	-0.46400 	-1.37150 	-0.77130 	0.66000 	0.68995 	-0.50295 	-0.50500 	-0.05715 	0.08375 	0.14035 	0.41130 	0.75390 
-3.01365 	-2.65480 	-2.25950 	-2.44490 	-3.33855 	-2.28535 	-1.42395 	-1.91450 	-2.10025 	-2.20460 	-0.43170 	-1.27770 	-1.32765 	-1.63115 	0.04040 	-0.37945 	-1.29710 	-0.62645 	0.73235 	0.75830 	-0.45675 	-0.47590 	-0.01760 	0.10945 	0.14865 	0.43905 	0.75440 
-2.91920 	-2.55365 	-2.14325 	-2.32520 	-3.20815 	-2.18140 	-1.30410 	-1.79685 	-1.96625 	-2.09605 	-0.32390 	-1.18610 	-1.25245 	-1.45965 	0.13275 	-0.29365 	-1.22030 	-0.48480 	0.80675 	0.82930 	-0.40750 	-0.44295 	0.02830 	0.14100 	0.16365 	0.47060 	0.75550 
-2.82650 	-2.46405 	-2.03265 	-2.20905 	-3.08105 	-2.07985 	-1.19020 	-1.68405 	-1.84095 	-1.99325 	-0.22075 	-1.09420 	-1.18425 	-1.29535 	0.22360 	-0.20745 	-1.14240 	-0.35030 	0.88230 	0.90185 	-0.35615 	-0.40685 	0.07975 	0.17795 	0.18480 	0.50535 	0.75735 
-2.73710 	-2.38570 	-1.92875 	-2.09775 	-2.95915 	-1.98200 	-1.08350 	-1.57710 	-1.72625 	-1.89860 	-0.12335 	-1.00250 	-1.12350 	-1.14155 	0.31165 	-0.12215 	-1.06475 	-0.22710 	0.95755 	0.97450 	-0.30395 	-0.36880 	0.13550 	0.21945 	0.21105 	0.54250 	0.76000 
-2.65270 	-2.31800 	-1.83270 	-1.99245 	-2.84440 	-1.88975 	-0.98540 	-1.47715 	-1.62355 	-1.81430 	-0.03295 	-0.91230 	-1.07080 	-1.00085 	0.39535 	-0.03930 	-0.98910 	-0.11920 	1.03100 	1.04575 	-0.25205 	-0.33020 	0.19420 	0.26430 	0.24115 	0.58110 	0.76310 
-2.57495 	-2.25995 	-1.74560 	-1.89470 	-2.73850 	-1.80505 	-0.89725 	-1.38555 	-1.53375 	-1.74190 	0.04895 	-0.82535 	-1.02680 	-0.87600 	0.47325 	0.03935 	-0.91700 	-0.03025 	1.10105 	1.11390 	-0.20200 	-0.29285 	0.25415 	0.31125 	0.27360 	0.62010 	0.76635 
-2.50525 	-2.21010 	-1.66840 	-1.80565 	-2.64270 	-1.72985 	-0.82050 	-1.30350 	-1.45745 	-1.68270 	0.12100 	-0.74390 	-0.99210 	-0.76905 	0.54375 	0.11185 	-0.85020 	0.03665 	1.16615 	1.17740 	-0.15515 	-0.25835 	0.31360 	0.35880 	0.30685 	0.65830 	0.76905 
-2.44505 	-2.16705 	-1.60210 	-1.72645 	-2.55800 	-1.66565 	-0.75635 	-1.23230 	-1.39445 	-1.63775 	0.18195 	-0.67045 	-0.96725 	-0.68195 	0.60555 	0.17655 	-0.79010 	0.07930 	1.22490 	1.23475 	-0.11250 	-0.22835 	0.37095 	0.40565 	0.33945 	0.69470 	0.77040 
-2.39525 	-2.12950 	-1.54735 	-1.65800 	-2.48480 	-1.61380 	-0.70580 	-1.17290 	-1.34445 	-1.60765 	0.23075 	-0.60710 	-0.95235 	-0.61605 	0.65750 	0.23190 	-0.73810 	0.09655 	1.27620 	1.28465 	-0.07525 	-0.20405 	0.42475 	0.45045 	0.37005 	0.72840 	0.76975 
-2.35640 	-2.09620 	-1.50460 	-1.60090 	-2.42330 	-1.57495 	-0.66950 	-1.12595 	-1.30680 	-1.59245 	0.26655 	-0.55565 	-0.94745 	-0.57225 	0.69885 	0.27660 	-0.69495 	0.08865 	1.31905 	1.32625 	-0.04395 	-0.18610 	0.47365 	0.49215 	0.39775 	0.75870 	0.76665 
-2.32855 	-2.06665 	-1.47405 	-1.55540 	-2.37320 	-1.54935 	-0.64760 	-1.09180 	-1.28055 	-1.59170 	0.28935 	-0.51715 	-0.95250 	-0.55080 	0.72915 	0.31010 	-0.66095 	0.05720 	1.35320 	1.35905 	-0.01890 	-0.17460 	0.51700 	0.53015 	0.42200 	0.78545 	0.76115 
-2.31125 	-2.04035 	-1.45535 	-1.52145 	-2.33420 	-1.53650 	-0.63985 	-1.07030 	-1.26460 	-1.60410 	0.29925 	-0.49180 	-0.96675 	-0.55105 	0.74865 	0.33240 	-0.63580 	0.00495 	1.37880 	1.38330 	0.00020 	-0.16930 	0.55455 	0.56445 	0.44290 	0.80875 	0.75370 
-2.30370 	-2.01730 	-1.44805 	-1.49835 	-2.30565 	-1.53530 	-0.64545 	-1.06090 	-1.25775 	-1.62780 	0.29730 	-0.47905 	-0.98925 	-0.57165 	0.75810 	0.34410 	-0.61875 	-0.06445 	1.39655 	1.39955 	0.01415 	-0.16940 	0.58670 	0.59545 	0.46095 	0.82940 	0.74505 
-2.30465 	-1.99820 	-1.45135 	-1.48540 	-2.28690 	-1.54430 	-0.66315 	-1.06265 	-1.25885 	-1.66065 	0.28480 	-0.47790 	-1.01845 	-0.61070 	0.75855 	0.34640 	-0.60855 	-0.14675 	1.40760 	1.40895 	0.02415 	-0.17395 	0.61440 	0.62400 	0.47720 	0.84815 	0.73630 
-2.31290 	-1.98380 	-1.46445 	-1.48170 	-2.27730 	-1.56155 	-0.69165 	-1.07440 	-1.26655 	-1.70025 	0.26325 	-0.48680 	-1.05225 	-0.66560 	0.75150 	0.34080 	-0.60385 	-0.23720 	1.41335 	1.41285 	0.03165 	-0.18170 	0.63870 	0.65115 	0.49285 	0.86615 	0.72845 
-2.32730 	-1.97565 	-1.48645 	-1.48635 	-2.27610 	-1.58510 	-0.72940 	-1.09470 	-1.27980 	-1.74450 	0.23435 	-0.50400 	-1.08845 	-0.73360 	0.73840 	0.32895 	-0.60345 	-0.33130 	1.41515 	1.41255 	0.03795 	-0.19145 	0.66095 	0.67790 	0.50905 	0.88415 	0.72215 
-2.34675 	-1.97525 	-1.51670 	-1.49860 	-2.28280 	-1.61295 	-0.77505 	-1.12235 	-1.29755 	-1.79140 	0.19955 	-0.52800 	-1.12450 	-0.81180 	0.72050 	0.31210 	-0.60645 	-0.42455 	1.41430 	1.40925 	0.04425 	-0.20205 	0.68225 	0.70485 	0.52665 	0.90290 	0.71800 
-2.37060 	-1.98435 	-1.55485 	-1.51820 	-2.29700 	-1.64340 	-0.82755 	-1.15605 	-1.31910 	-1.83915 	0.16015 	-0.55735 	-1.15840 	-0.89740 	0.69895 	0.29140 	-0.61205 	-0.51310 	1.41165 	1.40385 	0.05105 	-0.21250 	0.70345 	0.73245 	0.54630 	0.92270 	0.71595 
-2.39835 	-2.00455 	-1.60045 	-1.54495 	-2.31845 	-1.67485 	-0.88590 	-1.19490 	-1.34430 	-1.88605 	0.11715 	-0.59065 	-1.18835 	-0.98775 	0.67440 	0.26760 	-0.61995 	-0.59380 	1.40795 	1.39700 	0.05855 	-0.22200 	0.72515 	0.76060 	0.56815 	0.94350 	0.71610 
-2.42965 	-2.03680 	-1.65350 	-1.57885 	-2.34685 	-1.70610 	-0.94945 	-1.23815 	-1.37325 	-1.93085 	0.07125 	-0.62715 	-1.21325 	-1.08040 	0.64745 	0.24105 	-0.62995 	-0.66445 	1.40355 	1.38895 	0.06650 	-0.23000 	0.74750 	0.78895 	0.59225 	0.96520 	0.71820 
-2.46425 	-2.08160 	-1.71355 	-1.62010 	-2.38220 	-1.73615 	-1.01770 	-1.28525 	-1.40650 	-1.97220 	0.02290 	-0.66640 	-1.23270 	-1.17285 	0.61840 	0.21200 	-0.64195 	-0.72370 	1.39860 	1.37995 	0.07450 	-0.23630 	0.77025 	0.81685 	0.61810 	0.98730 	0.72170 
-2.50185 	-2.13870 	-1.78050 	-1.66890 	-2.42450 	-1.76460 	-1.09020 	-1.33600 	-1.44500 	-2.00920 	-0.02755 	-0.70830 	-1.24705 	-1.26265 	0.58730 	0.18045 	-0.65595 	-0.77120 	1.39305 	1.36985 	0.08210 	-0.24090 	0.79310 	0.84355 	0.64500 	1.00935 	0.72625 
-2.54220 	-2.20695 	-1.85395 	-1.72540 	-2.47360 	-1.79130 	-1.16675 	-1.39060 	-1.48975 	-2.04130 	-0.08030 	-0.75315 	-1.25740 	-1.34740 	0.55420 	0.14620 	-0.67200 	-0.80750 	1.38675 	1.35860 	0.08870 	-0.24415 	0.81525 	0.86820 	0.67210 	1.03060 	0.73150 
